ID,BRAIN_QUANTITY
IXI015-HH-1258-T1_66,18876.0
IXI015-HH-1258-T1_67,19043.0
IXI015-HH-1258-T1_68,19171.0
IXI015-HH-1258-T1_69,19317.0
IXI015-HH-1258-T1_70,19362.0
IXI015-HH-1258-T1_71,19345.0
IXI015-HH-1258-T1_72,19272.0
IXI015-HH-1258-T1_73,19208.0
IXI015-HH-1258-T1_74,19301.0
IXI015-HH-1258-T1_75,19412.0
IXI015-HH-1258-T1_76,19593.0
IXI015-HH-1258-T1_77,19644.0
IXI015-HH-1258-T1_78,19638.0
IXI015-HH-1258-T1_79,19637.0
IXI015-HH-1258-T1_80,19585.0
IXI015-HH-1258-T1_81,19462.0
IXI015-HH-1258-T1_82,19331.0
IXI015-HH-1258-T1_83,19188.0
IXI015-HH-1258-T1_84,19021.0
IXI015-HH-1258-T1_85,18868.0
IXI015-HH-1258-T1_86,18706.0
IXI015-HH-1258-T1_87,18531.0
IXI015-HH-1258-T1_88,18396.0
IXI015-HH-1258-T1_89,18118.0
IXI015-HH-1258-T1_90,17835.0
IXI015-HH-1258-T1_91,17699.0
IXI015-HH-1258-T1_92,17485.0
IXI015-HH-1258-T1_93,17261.0
IXI015-HH-1258-T1_94,17077.0
IXI015-HH-1258-T1_95,16881.0
IXI015-HH-1258-T1_96,16680.0
IXI015-HH-1258-T1_97,16474.0
IXI015-HH-1258-T1_98,16253.0
IXI015-HH-1258-T1_99,16015.0
IXI015-HH-1258-T1_100,15728.0
IXI015-HH-1258-T1_101,15455.0
IXI015-HH-1258-T1_102,15208.0
IXI015-HH-1258-T1_103,14900.0
IXI015-HH-1258-T1_104,14563.0
IXI015-HH-1258-T1_105,14269.0
IXI015-HH-1258-T1_106,13949.0
IXI015-HH-1258-T1_107,13580.0
IXI015-HH-1258-T1_108,13153.0
IXI015-HH-1258-T1_109,12696.0
IXI015-HH-1258-T1_110,12235.0
IXI015-HH-1258-T1_111,11779.0
IXI015-HH-1258-T1_112,11213.0
IXI015-HH-1258-T1_113,10501.0
IXI015-HH-1258-T1_114,9837.0
IXI015-HH-1258-T1_115,9184.0
IXI015-HH-1258-T1_116,8579.0
IXI015-HH-1258-T1_117,7912.0
IXI015-HH-1258-T1_118,7297.0
IXI015-HH-1258-T1_119,6594.0
IXI015-HH-1258-T1_120,5922.0
IXI015-HH-1258-T1_121,5261.0
IXI015-HH-1258-T1_122,4669.0
IXI015-HH-1258-T1_123,4058.0
IXI015-HH-1258-T1_124,3415.0
IXI015-HH-1258-T1_125,2615.0
IXI015-HH-1258-T1_126,1901.0
IXI015-HH-1258-T1_127,801.0
IXI015-HH-1258-T1_128,350.0
IXI015-HH-1258-T1_129,49.0
IXI015-HH-1258-T1_130,0.0
IXI015-HH-1258-T1_131,0.0
IXI015-HH-1258-T1_132,0.0
IXI015-HH-1258-T1_133,0.0
IXI015-HH-1258-T1_134,0.0
IXI015-HH-1258-T1_135,0.0
IXI015-HH-1258-T1_136,0.0
IXI015-HH-1258-T1_137,0.0
IXI015-HH-1258-T1_138,0.0
IXI015-HH-1258-T1_139,0.0
IXI015-HH-1258-T1_140,0.0
IXI015-HH-1258-T1_141,0.0
IXI015-HH-1258-T1_142,0.0
IXI015-HH-1258-T1_143,0.0
IXI015-HH-1258-T1_144,0.0
IXI015-HH-1258-T1_145,0.0
IXI015-HH-1258-T1_146,0.0
IXI015-HH-1258-T1_147,0.0
IXI015-HH-1258-T1_148,0.0
IXI015-HH-1258-T1_149,0.0
IXI016-Guys-0697-T1_0,0.0
IXI016-Guys-0697-T1_1,0.0
IXI016-Guys-0697-T1_2,0.0
IXI016-Guys-0697-T1_3,0.0
IXI016-Guys-0697-T1_4,0.0
IXI016-Guys-0697-T1_5,0.0
IXI016-Guys-0697-T1_6,0.0
IXI016-Guys-0697-T1_7,0.0
IXI016-Guys-0697-T1_8,0.0
IXI016-Guys-0697-T1_9,0.0
IXI016-Guys-0697-T1_10,0.0
IXI016-Guys-0697-T1_11,0.0
IXI016-Guys-0697-T1_12,0.0
IXI016-Guys-0697-T1_13,0.0
IXI016-Guys-0697-T1_14,0.0
IXI016-Guys-0697-T1_15,0.0
IXI016-Guys-0697-T1_16,0.0
IXI016-Guys-0697-T1_17,0.0
IXI016-Guys-0697-T1_18,0.0
IXI016-Guys-0697-T1_19,0.0
IXI016-Guys-0697-T1_20,148.0
IXI016-Guys-0697-T1_21,762.0
IXI016-Guys-0697-T1_22,1465.0
IXI016-Guys-0697-T1_23,2004.0
IXI016-Guys-0697-T1_24,2545.0
IXI016-Guys-0697-T1_25,3087.0
IXI016-Guys-0697-T1_26,3731.0
IXI016-Guys-0697-T1_27,4242.0
IXI016-Guys-0697-T1_28,4798.0
IXI016-Guys-0697-T1_29,5522.0
IXI016-Guys-0697-T1_30,6221.0
IXI016-Guys-0697-T1_31,6777.0
IXI016-Guys-0697-T1_32,7334.0
IXI016-Guys-0697-T1_33,7904.0
IXI016-Guys-0697-T1_34,8395.0
IXI016-Guys-0697-T1_35,8979.0
IXI016-Guys-0697-T1_36,9473.0
IXI016-Guys-0697-T1_37,10036.0
IXI016-Guys-0697-T1_38,10530.0
IXI016-Guys-0697-T1_39,10970.0
IXI016-Guys-0697-T1_40,11393.0
IXI016-Guys-0697-T1_41,11717.0
IXI016-Guys-0697-T1_42,12059.0
IXI016-Guys-0697-T1_43,12346.0
IXI016-Guys-0697-T1_44,12641.0
IXI016-Guys-0697-T1_45,12919.0
IXI016-Guys-0697-T1_46,13166.0
IXI016-Guys-0697-T1_47,13440.0
IXI016-Guys-0697-T1_48,13693.0
IXI016-Guys-0697-T1_49,13925.0
IXI016-Guys-0697-T1_50,14132.0
IXI016-Guys-0697-T1_51,14280.0
IXI016-Guys-0697-T1_52,14441.0
IXI016-Guys-0697-T1_53,14604.0
IXI016-Guys-0697-T1_54,14740.0
IXI016-Guys-0697-T1_55,14918.0
IXI016-Guys-0697-T1_56,15096.0
IXI016-Guys-0697-T1_57,15289.0
IXI016-Guys-0697-T1_58,15519.0
IXI016-Guys-0697-T1_59,15684.0
IXI016-Guys-0697-T1_60,15856.0
IXI016-Guys-0697-T1_61,15980.0
IXI016-Guys-0697-T1_62,16076.0
IXI016-Guys-0697-T1_63,16149.0
IXI016-Guys-0697-T1_64,16220.0
IXI016-Guys-0697-T1_65,16297.0
IXI016-Guys-0697-T1_66,16349.0
IXI016-Guys-0697-T1_67,16419.0
IXI016-Guys-0697-T1_68,16452.0
IXI016-Guys-0697-T1_69,16499.0
IXI016-Guys-0697-T1_70,16498.0
IXI016-Guys-0697-T1_71,16466.0
IXI016-Guys-0697-T1_72,16387.0
IXI016-Guys-0697-T1_73,16232.0
IXI016-Guys-0697-T1_74,16055.0
IXI016-Guys-0697-T1_75,15849.0
IXI016-Guys-0697-T1_76,15865.0
IXI016-Guys-0697-T1_77,15843.0
IXI016-Guys-0697-T1_78,15884.0
IXI016-Guys-0697-T1_79,15936.0
IXI016-Guys-0697-T1_80,15940.0
IXI016-Guys-0697-T1_81,15977.0
IXI016-Guys-0697-T1_82,15919.0
IXI016-Guys-0697-T1_83,15923.0
IXI016-Guys-0697-T1_84,15895.0
IXI016-Guys-0697-T1_85,15918.0
IXI016-Guys-0697-T1_86,15994.0
IXI016-Guys-0697-T1_87,16045.0
IXI016-Guys-0697-T1_88,16140.0
IXI016-Guys-0697-T1_89,16141.0
IXI016-Guys-0697-T1_90,16211.0
IXI016-Guys-0697-T1_91,16193.0
IXI016-Guys-0697-T1_92,16189.0
IXI016-Guys-0697-T1_93,16160.0
IXI016-Guys-0697-T1_94,16078.0
IXI016-Guys-0697-T1_95,16025.0
IXI016-Guys-0697-T1_96,15916.0
IXI016-Guys-0697-T1_97,15803.0
IXI016-Guys-0697-T1_98,15660.0
IXI016-Guys-0697-T1_99,15498.0
IXI016-Guys-0697-T1_100,15307.0
IXI016-Guys-0697-T1_101,15086.0
IXI016-Guys-0697-T1_102,14873.0
IXI016-Guys-0697-T1_103,14657.0
IXI016-Guys-0697-T1_104,14464.0
IXI016-Guys-0697-T1_105,14245.0
IXI016-Guys-0697-T1_106,14047.0
IXI016-Guys-0697-T1_107,13790.0
IXI016-Guys-0697-T1_108,13541.0
IXI016-Guys-0697-T1_109,13251.0
IXI016-Guys-0697-T1_110,12925.0
IXI016-Guys-0697-T1_111,12607.0
IXI016-Guys-0697-T1_112,12262.0
IXI016-Guys-0697-T1_113,11906.0
IXI016-Guys-0697-T1_114,11485.0
IXI016-Guys-0697-T1_115,11016.0
IXI016-Guys-0697-T1_116,10505.0
IXI016-Guys-0697-T1_117,10048.0
IXI016-Guys-0697-T1_118,9574.0
IXI016-Guys-0697-T1_119,9084.0
IXI016-Guys-0697-T1_120,8545.0
IXI016-Guys-0697-T1_121,7941.0
IXI016-Guys-0697-T1_122,7357.0
IXI016-Guys-0697-T1_123,6712.0
IXI016-Guys-0697-T1_124,6170.0
IXI016-Guys-0697-T1_125,5550.0
IXI016-Guys-0697-T1_126,4872.0
IXI016-Guys-0697-T1_127,4224.0
IXI016-Guys-0697-T1_128,3537.0
IXI016-Guys-0697-T1_129,2880.0
IXI016-Guys-0697-T1_130,2117.0
IXI016-Guys-0697-T1_131,1365.0
IXI016-Guys-0697-T1_132,786.0
IXI016-Guys-0697-T1_133,259.0
IXI016-Guys-0697-T1_134,0.0
IXI016-Guys-0697-T1_135,0.0
IXI016-Guys-0697-T1_136,0.0
IXI016-Guys-0697-T1_137,0.0
IXI016-Guys-0697-T1_138,0.0
IXI016-Guys-0697-T1_139,0.0
IXI016-Guys-0697-T1_140,0.0
IXI016-Guys-0697-T1_141,0.0
IXI016-Guys-0697-T1_142,0.0
IXI016-Guys-0697-T1_143,0.0
IXI016-Guys-0697-T1_144,0.0
IXI016-Guys-0697-T1_145,0.0
IXI016-Guys-0697-T1_146,0.0
IXI016-Guys-0697-T1_147,0.0
IXI016-Guys-0697-T1_148,0.0
IXI016-Guys-0697-T1_149,0.0
IXI017-Guys-0698-T1_0,0.0
IXI017-Guys-0698-T1_1,0.0
IXI017-Guys-0698-T1_2,0.0
IXI017-Guys-0698-T1_3,0.0
IXI017-Guys-0698-T1_4,0.0
IXI017-Guys-0698-T1_5,0.0
IXI017-Guys-0698-T1_6,0.0
IXI017-Guys-0698-T1_7,0.0
IXI017-Guys-0698-T1_8,0.0
IXI017-Guys-0698-T1_9,0.0
IXI017-Guys-0698-T1_10,0.0
IXI017-Guys-0698-T1_11,0.0
IXI017-Guys-0698-T1_12,0.0
IXI017-Guys-0698-T1_13,0.0
IXI017-Guys-0698-T1_14,0.0
IXI017-Guys-0698-T1_15,0.0
IXI017-Guys-0698-T1_16,32.0
IXI017-Guys-0698-T1_17,224.0
IXI017-Guys-0698-T1_18,751.0
IXI017-Guys-0698-T1_19,1560.0
IXI017-Guys-0698-T1_20,2583.0
IXI017-Guys-0698-T1_21,3254.0
IXI017-Guys-0698-T1_22,3796.0
IXI017-Guys-0698-T1_23,4375.0
IXI017-Guys-0698-T1_24,4876.0
IXI017-Guys-0698-T1_25,5405.0
IXI017-Guys-0698-T1_26,5962.0
IXI017-Guys-0698-T1_27,6743.0
IXI017-Guys-0698-T1_28,7566.0
IXI017-Guys-0698-T1_29,8253.0
IXI017-Guys-0698-T1_30,8849.0
IXI017-Guys-0698-T1_31,9428.0
IXI017-Guys-0698-T1_32,10058.0
IXI017-Guys-0698-T1_33,10672.0
IXI017-Guys-0698-T1_34,11215.0
IXI017-Guys-0698-T1_35,11790.0
IXI017-Guys-0698-T1_36,12277.0
IXI017-Guys-0698-T1_37,12730.0
IXI017-Guys-0698-T1_38,13135.0
IXI017-Guys-0698-T1_39,13518.0
IXI017-Guys-0698-T1_40,13899.0
IXI017-Guys-0698-T1_41,14232.0
IXI017-Guys-0698-T1_42,14538.0
IXI017-Guys-0698-T1_43,14794.0
IXI017-Guys-0698-T1_44,15055.0
IXI017-Guys-0698-T1_45,15297.0
IXI017-Guys-0698-T1_46,15492.0
IXI017-Guys-0698-T1_47,15636.0
IXI017-Guys-0698-T1_48,15767.0
IXI017-Guys-0698-T1_49,15907.0
IXI017-Guys-0698-T1_50,16150.0
IXI017-Guys-0698-T1_51,16401.0
IXI017-Guys-0698-T1_52,16626.0
IXI017-Guys-0698-T1_53,16830.0
IXI017-Guys-0698-T1_54,17013.0
IXI017-Guys-0698-T1_55,17155.0
IXI017-Guys-0698-T1_56,17280.0
IXI017-Guys-0698-T1_57,17381.0
IXI017-Guys-0698-T1_58,17498.0
IXI017-Guys-0698-T1_59,17697.0
IXI017-Guys-0698-T1_60,18020.0
IXI017-Guys-0698-T1_61,18255.0
IXI017-Guys-0698-T1_62,18348.0
IXI017-Guys-0698-T1_63,18412.0
IXI017-Guys-0698-T1_64,18455.0
IXI017-Guys-0698-T1_65,18503.0
IXI017-Guys-0698-T1_66,18475.0
IXI017-Guys-0698-T1_67,18389.0
IXI017-Guys-0698-T1_68,18217.0
IXI017-Guys-0698-T1_69,18009.0
IXI017-Guys-0698-T1_70,17773.0
IXI017-Guys-0698-T1_71,17617.0
IXI017-Guys-0698-T1_72,17524.0
IXI017-Guys-0698-T1_73,17465.0
IXI017-Guys-0698-T1_74,17635.0
IXI017-Guys-0698-T1_75,17725.0
IXI017-Guys-0698-T1_76,17830.0
IXI017-Guys-0698-T1_77,17846.0
IXI017-Guys-0698-T1_78,17871.0
IXI017-Guys-0698-T1_79,17892.0
IXI017-Guys-0698-T1_80,17902.0
IXI017-Guys-0698-T1_81,17907.0
IXI017-Guys-0698-T1_82,17885.0
IXI017-Guys-0698-T1_83,17906.0
IXI017-Guys-0698-T1_84,17837.0
IXI017-Guys-0698-T1_85,17758.0
IXI017-Guys-0698-T1_86,17703.0
IXI017-Guys-0698-T1_87,17591.0
IXI017-Guys-0698-T1_88,17510.0
IXI017-Guys-0698-T1_89,17356.0
IXI017-Guys-0698-T1_90,17222.0
IXI017-Guys-0698-T1_91,17083.0
IXI017-Guys-0698-T1_92,16919.0
IXI017-Guys-0698-T1_93,16738.0
IXI017-Guys-0698-T1_94,16552.0
IXI017-Guys-0698-T1_95,16401.0
IXI017-Guys-0698-T1_96,16255.0
IXI017-Guys-0698-T1_97,16085.0
IXI017-Guys-0698-T1_98,15888.0
IXI017-Guys-0698-T1_99,15701.0
IXI017-Guys-0698-T1_100,15512.0
IXI017-Guys-0698-T1_101,15277.0
IXI017-Guys-0698-T1_102,15040.0
IXI017-Guys-0698-T1_103,14766.0
IXI017-Guys-0698-T1_104,14478.0
IXI017-Guys-0698-T1_105,14169.0
IXI017-Guys-0698-T1_106,13854.0
IXI017-Guys-0698-T1_107,13508.0
IXI017-Guys-0698-T1_108,13133.0
IXI017-Guys-0698-T1_109,12672.0
IXI017-Guys-0698-T1_110,12153.0
IXI017-Guys-0698-T1_111,11658.0
IXI017-Guys-0698-T1_112,11147.0
IXI017-Guys-0698-T1_113,10599.0
IXI017-Guys-0698-T1_114,9951.0
IXI017-Guys-0698-T1_115,9231.0
IXI017-Guys-0698-T1_116,8554.0
IXI017-Guys-0698-T1_117,7972.0
IXI017-Guys-0698-T1_118,7363.0
IXI017-Guys-0698-T1_119,6822.0
IXI017-Guys-0698-T1_120,6275.0
IXI017-Guys-0698-T1_121,5687.0
IXI017-Guys-0698-T1_122,5039.0
IXI017-Guys-0698-T1_123,4476.0
IXI017-Guys-0698-T1_124,3964.0
IXI017-Guys-0698-T1_125,3433.0
IXI017-Guys-0698-T1_126,2909.0
IXI017-Guys-0698-T1_127,2174.0
IXI017-Guys-0698-T1_128,1430.0
IXI017-Guys-0698-T1_129,894.0
IXI017-Guys-0698-T1_130,394.0
IXI017-Guys-0698-T1_131,0.0
IXI017-Guys-0698-T1_132,0.0
IXI017-Guys-0698-T1_133,0.0
IXI017-Guys-0698-T1_134,0.0
IXI017-Guys-0698-T1_135,0.0
IXI017-Guys-0698-T1_136,0.0
IXI017-Guys-0698-T1_137,0.0
IXI017-Guys-0698-T1_138,0.0
IXI017-Guys-0698-T1_139,0.0
IXI017-Guys-0698-T1_140,0.0
IXI017-Guys-0698-T1_141,0.0
IXI017-Guys-0698-T1_142,0.0
IXI017-Guys-0698-T1_143,0.0
IXI017-Guys-0698-T1_144,0.0
IXI017-Guys-0698-T1_145,0.0
IXI017-Guys-0698-T1_146,0.0
IXI017-Guys-0698-T1_147,0.0
IXI017-Guys-0698-T1_148,0.0
IXI017-Guys-0698-T1_149,0.0
IXI019-Guys-0702-T1_0,0.0
IXI019-Guys-0702-T1_1,0.0
IXI019-Guys-0702-T1_2,0.0
IXI019-Guys-0702-T1_3,0.0
IXI019-Guys-0702-T1_4,0.0
IXI019-Guys-0702-T1_5,0.0
IXI019-Guys-0702-T1_6,0.0
IXI019-Guys-0702-T1_7,0.0
IXI019-Guys-0702-T1_8,0.0
IXI019-Guys-0702-T1_9,0.0
IXI019-Guys-0702-T1_10,0.0
IXI019-Guys-0702-T1_11,0.0
IXI019-Guys-0702-T1_12,0.0
IXI019-Guys-0702-T1_13,0.0
IXI019-Guys-0702-T1_14,0.0
IXI019-Guys-0702-T1_15,0.0
IXI019-Guys-0702-T1_16,36.0
IXI019-Guys-0702-T1_17,233.0
IXI019-Guys-0702-T1_18,656.0
IXI019-Guys-0702-T1_19,1279.0
IXI019-Guys-0702-T1_20,2079.0
IXI019-Guys-0702-T1_21,2802.0
IXI019-Guys-0702-T1_22,3447.0
IXI019-Guys-0702-T1_23,4067.0
IXI019-Guys-0702-T1_24,4803.0
IXI019-Guys-0702-T1_25,5702.0
IXI019-Guys-0702-T1_26,6409.0
IXI019-Guys-0702-T1_27,7162.0
IXI019-Guys-0702-T1_28,7838.0
IXI019-Guys-0702-T1_29,8456.0
IXI019-Guys-0702-T1_30,9111.0
IXI019-Guys-0702-T1_31,9773.0
IXI019-Guys-0702-T1_32,10413.0
IXI019-Guys-0702-T1_33,10994.0
IXI019-Guys-0702-T1_34,11574.0
IXI019-Guys-0702-T1_35,12137.0
IXI019-Guys-0702-T1_36,12683.0
IXI019-Guys-0702-T1_37,13137.0
IXI019-Guys-0702-T1_38,13564.0
IXI019-Guys-0702-T1_39,14010.0
IXI019-Guys-0702-T1_40,14359.0
IXI019-Guys-0702-T1_41,14660.0
IXI019-Guys-0702-T1_42,14993.0
IXI019-Guys-0702-T1_43,15287.0
IXI019-Guys-0702-T1_44,15562.0
IXI019-Guys-0702-T1_45,15794.0
IXI019-Guys-0702-T1_46,16013.0
IXI019-Guys-0702-T1_47,16218.0
IXI019-Guys-0702-T1_48,16373.0
IXI019-Guys-0702-T1_49,16489.0
IXI019-Guys-0702-T1_50,16604.0
IXI019-Guys-0702-T1_51,16701.0
IXI019-Guys-0702-T1_52,16826.0
IXI019-Guys-0702-T1_53,17009.0
IXI019-Guys-0702-T1_54,17106.0
IXI019-Guys-0702-T1_55,17235.0
IXI019-Guys-0702-T1_56,17337.0
IXI019-Guys-0702-T1_57,17456.0
IXI019-Guys-0702-T1_58,17582.0
IXI019-Guys-0702-T1_59,17650.0
IXI019-Guys-0702-T1_60,17724.0
IXI019-Guys-0702-T1_61,17781.0
IXI019-Guys-0702-T1_62,17787.0
IXI019-Guys-0702-T1_63,17742.0
IXI019-Guys-0702-T1_64,17711.0
IXI019-Guys-0702-T1_65,17644.0
IXI019-Guys-0702-T1_66,17569.0
IXI019-Guys-0702-T1_67,17544.0
IXI019-Guys-0702-T1_68,17437.0
IXI019-Guys-0702-T1_69,17325.0
IXI019-Guys-0702-T1_70,17168.0
IXI019-Guys-0702-T1_71,16979.0
IXI019-Guys-0702-T1_72,16770.0
IXI019-Guys-0702-T1_73,16532.0
IXI019-Guys-0702-T1_74,16390.0
IXI019-Guys-0702-T1_75,16221.0
IXI019-Guys-0702-T1_76,16325.0
IXI019-Guys-0702-T1_77,16449.0
IXI019-Guys-0702-T1_78,16693.0
IXI019-Guys-0702-T1_79,16967.0
IXI019-Guys-0702-T1_80,17140.0
IXI019-Guys-0702-T1_81,17225.0
IXI019-Guys-0702-T1_82,17219.0
IXI019-Guys-0702-T1_83,17250.0
IXI019-Guys-0702-T1_84,17256.0
IXI019-Guys-0702-T1_85,17265.0
IXI019-Guys-0702-T1_86,17247.0
IXI019-Guys-0702-T1_87,17180.0
IXI019-Guys-0702-T1_88,17141.0
IXI019-Guys-0702-T1_89,17019.0
IXI019-Guys-0702-T1_90,16941.0
IXI019-Guys-0702-T1_91,16823.0
IXI019-Guys-0702-T1_92,16681.0
IXI019-Guys-0702-T1_93,16542.0
IXI019-Guys-0702-T1_94,16392.0
IXI019-Guys-0702-T1_95,16260.0
IXI019-Guys-0702-T1_96,16067.0
IXI019-Guys-0702-T1_97,15955.0
IXI019-Guys-0702-T1_98,15827.0
IXI019-Guys-0702-T1_99,15680.0
IXI019-Guys-0702-T1_100,15529.0
IXI019-Guys-0702-T1_101,15332.0
IXI019-Guys-0702-T1_102,15172.0
IXI019-Guys-0702-T1_103,14991.0
IXI019-Guys-0702-T1_104,14803.0
IXI019-Guys-0702-T1_105,14596.0
IXI019-Guys-0702-T1_106,14331.0
IXI019-Guys-0702-T1_107,14070.0
IXI019-Guys-0702-T1_108,13745.0
IXI019-Guys-0702-T1_109,13503.0
IXI019-Guys-0702-T1_110,13173.0
IXI019-Guys-0702-T1_111,12846.0
IXI019-Guys-0702-T1_112,12483.0
IXI019-Guys-0702-T1_113,12116.0
IXI019-Guys-0702-T1_114,11726.0
IXI019-Guys-0702-T1_115,11303.0
IXI019-Guys-0702-T1_116,10856.0
IXI019-Guys-0702-T1_117,10377.0
IXI019-Guys-0702-T1_118,9938.0
IXI019-Guys-0702-T1_119,9461.0
IXI019-Guys-0702-T1_120,8958.0
IXI019-Guys-0702-T1_121,8371.0
IXI019-Guys-0702-T1_122,7684.0
IXI019-Guys-0702-T1_123,7025.0
IXI019-Guys-0702-T1_124,6252.0
IXI019-Guys-0702-T1_125,5367.0
IXI019-Guys-0702-T1_126,4744.0
IXI019-Guys-0702-T1_127,3991.0
IXI019-Guys-0702-T1_128,3322.0
IXI019-Guys-0702-T1_129,2592.0
IXI019-Guys-0702-T1_130,1786.0
IXI019-Guys-0702-T1_131,1119.0
IXI019-Guys-0702-T1_132,635.0
IXI019-Guys-0702-T1_133,308.0
IXI019-Guys-0702-T1_134,109.0
IXI019-Guys-0702-T1_135,0.0
IXI019-Guys-0702-T1_136,0.0
IXI019-Guys-0702-T1_137,0.0
IXI019-Guys-0702-T1_138,0.0
IXI019-Guys-0702-T1_139,0.0
IXI019-Guys-0702-T1_140,0.0
IXI019-Guys-0702-T1_141,0.0
IXI019-Guys-0702-T1_142,0.0
IXI019-Guys-0702-T1_143,0.0
IXI019-Guys-0702-T1_144,0.0
IXI019-Guys-0702-T1_145,0.0
IXI019-Guys-0702-T1_146,0.0
IXI019-Guys-0702-T1_147,0.0
IXI019-Guys-0702-T1_148,0.0
IXI019-Guys-0702-T1_149,0.0
IXI020-Guys-0700-T1_0,0.0
IXI020-Guys-0700-T1_1,0.0
IXI020-Guys-0700-T1_2,0.0
IXI020-Guys-0700-T1_3,0.0
IXI020-Guys-0700-T1_4,0.0
IXI020-Guys-0700-T1_5,0.0
IXI020-Guys-0700-T1_6,0.0
IXI020-Guys-0700-T1_7,0.0
IXI020-Guys-0700-T1_8,0.0
IXI020-Guys-0700-T1_9,0.0
IXI020-Guys-0700-T1_10,0.0
IXI020-Guys-0700-T1_11,267.0
IXI020-Guys-0700-T1_12,523.0
IXI020-Guys-0700-T1_13,907.0
IXI020-Guys-0700-T1_14,1476.0
IXI020-Guys-0700-T1_15,2288.0
IXI020-Guys-0700-T1_16,2994.0
IXI020-Guys-0700-T1_17,3616.0
IXI020-Guys-0700-T1_18,4313.0
IXI020-Guys-0700-T1_19,5031.0
IXI020-Guys-0700-T1_20,5688.0
IXI020-Guys-0700-T1_21,6314.0
IXI020-Guys-0700-T1_22,6952.0
IXI020-Guys-0700-T1_23,7568.0
IXI020-Guys-0700-T1_24,8230.0
IXI020-Guys-0700-T1_25,8825.0
IXI020-Guys-0700-T1_26,9375.0
IXI020-Guys-0700-T1_27,9887.0
IXI020-Guys-0700-T1_28,10371.0
IXI020-Guys-0700-T1_29,10779.0
IXI020-Guys-0700-T1_30,11224.0
IXI020-Guys-0700-T1_31,11651.0
IXI020-Guys-0700-T1_32,12030.0
IXI020-Guys-0700-T1_33,12386.0
IXI020-Guys-0700-T1_34,12709.0
IXI020-Guys-0700-T1_35,13040.0
IXI020-Guys-0700-T1_36,13376.0
IXI020-Guys-0700-T1_37,13694.0
IXI020-Guys-0700-T1_38,13949.0
IXI020-Guys-0700-T1_39,14205.0
IXI020-Guys-0700-T1_40,14492.0
IXI020-Guys-0700-T1_41,14757.0
IXI020-Guys-0700-T1_42,14987.0
IXI020-Guys-0700-T1_43,15185.0
IXI020-Guys-0700-T1_44,15368.0
IXI020-Guys-0700-T1_45,15563.0
IXI020-Guys-0700-T1_46,15716.0
IXI020-Guys-0700-T1_47,15843.0
IXI020-Guys-0700-T1_48,15955.0
IXI020-Guys-0700-T1_49,16098.0
IXI020-Guys-0700-T1_50,16161.0
IXI020-Guys-0700-T1_51,16261.0
IXI020-Guys-0700-T1_52,16343.0
IXI020-Guys-0700-T1_53,16455.0
IXI020-Guys-0700-T1_54,16589.0
IXI020-Guys-0700-T1_55,16693.0
IXI020-Guys-0700-T1_56,16849.0
IXI020-Guys-0700-T1_57,16976.0
IXI020-Guys-0700-T1_58,17084.0
IXI020-Guys-0700-T1_59,17152.0
IXI020-Guys-0700-T1_60,17237.0
IXI020-Guys-0700-T1_61,17260.0
IXI020-Guys-0700-T1_62,17226.0
IXI020-Guys-0700-T1_63,17183.0
IXI020-Guys-0700-T1_64,17095.0
IXI020-Guys-0700-T1_65,16953.0
IXI020-Guys-0700-T1_66,16783.0
IXI020-Guys-0700-T1_67,16557.0
IXI020-Guys-0700-T1_68,16257.0
IXI020-Guys-0700-T1_69,16108.0
IXI020-Guys-0700-T1_70,15966.0
IXI020-Guys-0700-T1_71,16094.0
IXI020-Guys-0700-T1_72,16287.0
IXI020-Guys-0700-T1_73,16512.0
IXI020-Guys-0700-T1_74,16756.0
IXI020-Guys-0700-T1_75,16979.0
IXI020-Guys-0700-T1_76,17130.0
IXI020-Guys-0700-T1_77,17205.0
IXI020-Guys-0700-T1_78,17246.0
IXI020-Guys-0700-T1_79,17283.0
IXI020-Guys-0700-T1_80,17334.0
IXI020-Guys-0700-T1_81,17312.0
IXI020-Guys-0700-T1_82,17281.0
IXI020-Guys-0700-T1_83,17213.0
IXI020-Guys-0700-T1_84,17108.0
IXI020-Guys-0700-T1_85,16959.0
IXI020-Guys-0700-T1_86,16835.0
IXI020-Guys-0700-T1_87,16752.0
IXI020-Guys-0700-T1_88,16652.0
IXI020-Guys-0700-T1_89,16553.0
IXI020-Guys-0700-T1_90,16426.0
IXI020-Guys-0700-T1_91,16293.0
IXI020-Guys-0700-T1_92,16116.0
IXI020-Guys-0700-T1_93,16000.0
IXI020-Guys-0700-T1_94,15860.0
IXI020-Guys-0700-T1_95,15719.0
IXI020-Guys-0700-T1_96,15549.0
IXI020-Guys-0700-T1_97,15355.0
IXI020-Guys-0700-T1_98,15096.0
IXI020-Guys-0700-T1_99,14852.0
IXI020-Guys-0700-T1_100,14595.0
IXI020-Guys-0700-T1_101,14289.0
IXI020-Guys-0700-T1_102,13985.0
IXI020-Guys-0700-T1_103,13682.0
IXI020-Guys-0700-T1_104,13368.0
IXI020-Guys-0700-T1_105,12988.0
IXI020-Guys-0700-T1_106,12618.0
IXI020-Guys-0700-T1_107,12221.0
IXI020-Guys-0700-T1_108,11826.0
IXI020-Guys-0700-T1_109,11413.0
IXI020-Guys-0700-T1_110,10989.0
IXI020-Guys-0700-T1_111,10544.0
